,Sample,Microbes,Culture,Media,Strain,Mean_TIC,TOTAL_TIC,CORRECTION2,PEAK_AREA,PEAK_AREA_TIC,PEAK_AREA_TIC_Log,PEAK_AREA_Log,TIC_Log_Scaled,Metabolites,Log_Scaled,Class,Sample_ID_F
3464,96,MediaC,Control,SA,Media,206254378,104760233.8,0.507917625,18422203,9356961.597,6.971134847,7.265341564,0.203127492,Proline_1Bz,0.790322619,Amino Acids,96_MediaC_Control_SA_Media
3465,96,MediaC,Control,SA,Media,206254378,104760233.8,0.507917625,10587255,5377453.416,6.730576657,7.024783373,0.12589247,Serine_1Bz,0.936708304,Amino Acids,96_MediaC_Control_SA_Media
3466,96,MediaC,Control,SA,Media,206254378,104760233.8,0.507917625,8126290,4127485.918,6.6156856,6.909892317,0.10977673,Threonine_1Bz,0.948454028,Amino Acids,96_MediaC_Control_SA_Media
3467,96,MediaC,Control,SA,Media,206254378,104760233.8,0.507917625,10038834,5098900.724,6.707476556,7.001683273,0.25657912,Tyrosine_2Bz,1.064625145,Amino Acids,96_MediaC_Control_SA_Media
3468,96,MediaC,Control,SA,Media,206254378,104760233.8,0.507917625,10704378,5436942.252,6.73535472,7.029561437,0.173938381,Valine_1Bz,0.904327467,Amino Acids,96_MediaC_Control_SA_Media
3469,97,MediaC,Control,SA,Media,230650977,104760233.8,0.454193757,11449785,5200420.868,6.716038492,7.058797332,-0.158961873,Alanine_1Bz,0.707915227,Amino Acids,97_MediaC_Control_SA_Media
3470,97,MediaC,Control,SA,Media,230650977,104760233.8,0.454193757,31583418,14344991.29,7.156700289,7.499459128,0.025420815,Arginine_1Bz,1.058074916,Amino Acids,97_MediaC_Control_SA_Media
3471,97,MediaC,Control,SA,Media,230650977,104760233.8,0.454193757,4705536,2137225.075,6.329850261,6.6726091,0.428660856,Asparagine_1Bz,1.185464311,Amino Acids,97_MediaC_Control_SA_Media
3472,97,MediaC,Control,SA,Media,230650977,104760233.8,0.454193757,3756661,1706251.974,6.232043167,6.574802006,-0.262028426,Aspartic.Acid_1Bz,0.685499957,Amino Acids,97_MediaC_Control_SA_Media
3473,97,MediaC,Control,SA,Media,230650977,104760233.8,0.454193757,9213541,4184732.804,6.621667733,6.964426573,0.937987929,Beta.Alanine_1Bz,1.190081806,Amino Acids,97_MediaC_Control_SA_Media
3474,97,MediaC,Control,SA,Media,230650977,104760233.8,0.454193757,606132,275301.3704,5.439808373,5.782567213,0.218549505,Citrulline_1Bz,0.684757884,Amino Acids,97_MediaC_Control_SA_Media
3475,97,MediaC,Control,SA,Media,230650977,104760233.8,0.454193757,11151014,5064720.945,6.704555522,7.047314361,-0.123723293,Glutamic.Acid_1Bz,0.706700678,Amino Acids,97_MediaC_Control_SA_Media
3476,97,MediaC,Control,SA,Media,230650977,104760233.8,0.454193757,1050327,477051.9664,5.67856569,6.02132453,-0.321234434,Glutamine_1Bz,0.633921266,Amino Acids,97_MediaC_Control_SA_Media
3477,97,MediaC,Control,SA,Media,230650977,104760233.8,0.454193757,3455489,1569461.532,6.195750675,6.538509515,-0.267797357,Glycine_1Bz,0.449102464,Amino Acids,97_MediaC_Control_SA_Media
3478,97,MediaC,Control,SA,Media,230650977,104760233.8,0.454193757,5845745,2655100.885,6.424081027,6.766839867,0.044149364,Histidine_1Bz,0.9424364,Amino Acids,97_MediaC_Control_SA_Media
3479,97,MediaC,Control,SA,Media,230650977,104760233.8,0.454193757,11195122,5084754.523,6.706269991,7.049028831,0.40469804,Isoleucine_1Bz,1.256434908,Amino Acids,97_MediaC_Control_SA_Media
3480,97,MediaC,Control,SA,Media,230650977,104760233.8,0.454193757,25800285,11718328.38,7.068865664,7.411624503,0.469265127,Leucine_1Bz,1.316604158,Amino Acids,97_MediaC_Control_SA_Media
3481,97,MediaC,Control,SA,Media,230650977,104760233.8,0.454193757,17344939,7877963.012,6.896413937,7.239172777,-0.087220361,Lysine_2Bz,0.916967355,Amino Acids,97_MediaC_Control_SA_Media
3482,97,MediaC,Control,SA,Media,230650977,104760233.8,0.454193757,1331693,604846.6471,5.781645278,6.124404117,-0.662302332,N.acetylputrescine_1Bz,0.135124469,Amino Acids,97_MediaC_Control_SA_Media
3483,97,MediaC,Control,SA,Media,230650977,104760233.8,0.454193757,10241086,4651437.328,6.667587174,7.010346013,0.192239016,Ornithine_2Bz,0.897804161,Amino Acids,97_MediaC_Control_SA_Media
3484,97,MediaC,Control,SA,Media,230650977,104760233.8,0.454193757,17336214,7874000.172,6.89619542,7.238954259,0.504969728,Phenylalanine_1Bz,1.380774505,Amino Acids,97_MediaC_Control_SA_Media
3485,97,MediaC,Control,SA,Media,230650977,104760233.8,0.454193757,20080314,9120353.261,6.96001166,7.3027705,0.183054507,Proline_1Bz,0.844473114,Amino Acids,97_MediaC_Control_SA_Media
3486,97,MediaC,Control,SA,Media,230650977,104760233.8,0.454193757,10976724,4985559.515,6.697713905,7.040472744,0.051642107,Serine_1Bz,0.966735728,Amino Acids,97_MediaC_Control_SA_Media
3487,97,MediaC,Control,SA,Media,230650977,104760233.8,0.454193757,8667714,3936821.588,6.595145734,6.937904573,0.060217311,Threonine_1Bz,1.003896088,Amino Acids,97_MediaC_Control_SA_Media
3488,97,MediaC,Control,SA,Media,230650977,104760233.8,0.454193757,11281400,5123941.452,6.709604159,7.052362998,0.261562809,Tyrosine_2Bz,1.163944044,Amino Acids,97_MediaC_Control_SA_Media
3489,97,MediaC,Control,SA,Media,230650977,104760233.8,0.454193757,13577838,6166969.255,6.790071783,7.132830623,0.294965523,Valine_1Bz,1.086603319,Amino Acids,97_MediaC_Control_SA_Media
3490,98,MediaC,Control,SA,Media,236306796,104760233.8,0.443322984,10844323,4807537.627,6.681922692,7.035202445,-0.228821357,Alanine_1Bz,0.666635649,Amino Acids,98_MediaC_Control_SA_Media
3491,98,MediaC,Control,SA,Media,236306796,104760233.8,0.443322984,22413341,9936349.204,6.997226846,7.350506599,-0.290784517,Arginine_1Bz,0.739739747,Amino Acids,98_MediaC_Control_SA_Media
3492,98,MediaC,Control,SA,Media,236306796,104760233.8,0.443322984,4052447,1796542.895,6.254437591,6.607717344,0.260857489,Asparagine_1Bz,1.071483252,Amino Acids,98_MediaC_Control_SA_Media
3493,98,MediaC,Control,SA,Media,236306796,104760233.8,0.443322984,4701457,2084263.944,6.318952716,6.672232468,-0.077632774,Aspartic.Acid_1Bz,0.871662536,Amino Acids,98_MediaC_Control_SA_Media
3494,98,MediaC,Control,SA,Media,236306796,104760233.8,0.443322984,7726590,3425374.932,6.534708115,6.887987868,0.884513352,Beta.Alanine_1Bz,1.142892398,Amino Acids,98_MediaC_Control_SA_Media
3495,98,MediaC,Control,SA,Media,236306796,104760233.8,0.443322984,533281,236415.724,5.373676358,5.726956111,0.151375804,Citrulline_1Bz,0.628924881,Amino Acids,98_MediaC_Control_SA_Media
3496,98,MediaC,Control,SA,Media,236306796,104760233.8,0.443322984,8486687,3762343.401,6.575458432,6.928738185,-0.371280555,Glutamic.Acid_1Bz,0.506104756,Amino Acids,98_MediaC_Control_SA_Media
3497,98,MediaC,Control,SA,Media,236306796,104760233.8,0.443322984,861983,382136.8753,5.582218948,5.935498701,-0.521718198,Glutamine_1Bz,0.467990284,Amino Acids,98_MediaC_Control_SA_Media
3498,98,MediaC,Control,SA,Media,236306796,104760233.8,0.443322984,3809349,1688771.964,6.22757101,6.580850763,-0.214316608,Glycine_1Bz,0.507987212,Amino Acids,98_MediaC_Control_SA_Media
3499,98,MediaC,Control,SA,Media,236306796,104760233.8,0.443322984,8066204,3575933.623,6.553389449,6.906669201,0.319543895,Histidine_1Bz,1.204428035,Amino Acids,98_MediaC_Control_SA_Media
3500,98,MediaC,Control,SA,Media,236306796,104760233.8,0.443322984,11030354,4890009.445,6.689309698,7.042589451,0.366503784,Isoleucine_1Bz,1.244212845,Amino Acids,98_MediaC_Control_SA_Media
3501,98,MediaC,Control,SA,Media,236306796,104760233.8,0.443322984,23249449,10307015.1,7.013132912,7.366412665,0.342753373,Leucine_1Bz,1.230208195,Amino Acids,98_MediaC_Control_SA_Media
3502,98,MediaC,Control,SA,Media,236306796,104760233.8,0.443322984,22243960,9861258.713,6.993932353,7.347212105,0.115518583,Lysine_2Bz,1.141964154,Amino Acids,98_MediaC_Control_SA_Media
3503,98,MediaC,Control,SA,Media,236306796,104760233.8,0.443322984,1191267,528116.0407,5.722729359,6.076009111,-0.759751997,N.acetylputrescine_1Bz,0.05523104,Amino Acids,98_MediaC_Control_SA_Media
3504,98,MediaC,Control,SA,Media,236306796,104760233.8,0.443322984,23821364,10560558.16,7.023686873,7.376966625,0.847095129,Ornithine_2Bz,1.458733203,Amino Acids,98_MediaC_Control_SA_Media
3505,98,MediaC,Control,SA,Media,236306796,104760233.8,0.443322984,15569884,6902487.429,6.839005624,7.192285377,0.377166624,Phenylalanine_1Bz,1.289788236,Amino Acids,98_MediaC_Control_SA_Media
3506,98,MediaC,Control,SA,Media,236306796,104760233.8,0.443322984,19928792,8834891.528,6.946201222,7.299480974,0.158132088,Proline_1Bz,0.839713977,Amino Acids,98_MediaC_Control_SA_Media
3507,98,MediaC,Control,SA,Media,236306796,104760233.8,0.443322984,14198346,6294453.11,6.798958003,7.152237755,0.280393825,Serine_1Bz,1.180639483,Amino Acids,98_MediaC_Control_SA_Media
3508,98,MediaC,Control,SA,Media,236306796,104760233.8,0.443322984,8495201,3766117.853,6.575893906,6.929173659,0.013765726,Threonine_1Bz,0.9866158,Amino Acids,98_MediaC_Control_SA_Media
3509,98,MediaC,Control,SA,Media,236306796,104760233.8,0.443322984,12257783,5434156.931,6.735132176,7.088411929,0.321359554,Tyrosine_2Bz,1.234590443,Amino Acids,98_MediaC_Control_SA_Media
3510,98,MediaC,Control,SA,Media,236306796,104760233.8,0.443322984,12824734,5685499.34,6.754768613,7.108048366,0.216879429,Valine_1Bz,1.042861259,Amino Acids,98_MediaC_Control_SA_Media
3511,99,MediaC,Control,SA,Media,225726802,104760233.8,0.464101883,11451896,5314846.497,6.725490726,7.058877395,-0.139606379,Alanine_1Bz,0.708055299,Amino Acids,99_MediaC_Control_SA_Media
3512,99,MediaC,Control,SA,Media,225726802,104760233.8,0.464101883,29248569,13574315.95,7.132717953,7.466104623,-0.022131568,Arginine_1Bz,0.986791051,Amino Acids,99_MediaC_Control_SA_Media
3513,99,MediaC,Control,SA,Media,225726802,104760233.8,0.464101883,4031118,1870849.454,6.272038842,6.605425511,0.300022647,Asparagine_1Bz,1.067457695,Amino Acids,99_MediaC_Control_SA_Media
3514,99,MediaC,Control,SA,Media,225726802,104760233.8,0.464101883,4589001,2129764.005,6.328331483,6.661718152,-0.057733881,Aspartic.Acid_1Bz,0.851572596,Amino Acids,99_MediaC_Control_SA_Media
3515,99,MediaC,Control,SA,Media,225726802,104760233.8,0.464101883,8907841,4134145.781,6.616385787,6.949772457,0.934739871,Beta.Alanine_1Bz,1.181035092,Amino Acids,99_MediaC_Control_SA_Media
3516,99,MediaC,Control,SA,Media,225726802,104760233.8,0.464101883,582729,270445.6261,5.432079962,5.765466632,0.210699359,Citrulline_1Bz,0.667589068,Amino Acids,99_MediaC_Control_SA_Media
3517,99,MediaC,Control,SA,Media,225726802,104760233.8,0.464101883,9846515,4569786.152,6.659895877,6.993282547,-0.209362864,Glutamic.Acid_1Bz,0.615294782,Amino Acids,99_MediaC_Control_SA_Media
3518,99,MediaC,Control,SA,Media,225726802,104760233.8,0.464101883,931309,432222.2605,5.63570713,5.9690938,-0.410416955,Glutamine_1Bz,0.532941218,Amino Acids,99_MediaC_Control_SA_Media
3519,99,MediaC,Control,SA,Media,225726802,104760233.8,0.464101883,3726099,1729289.562,6.23786772,6.57125439,-0.197010827,Glycine_1Bz,0.49464136,Amino Acids,99_MediaC_Control_SA_Media
3520,99,MediaC,Control,SA,Media,225726802,104760233.8,0.464101883,7053242,3273422.893,6.515002115,6.848388785,0.237788495,Histidine_1Bz,1.095230765,Amino Acids,99_MediaC_Control_SA_Media
3521,99,MediaC,Control,SA,Media,225726802,104760233.8,0.464101883,10136870,4704540.454,6.672517207,7.005903877,0.328687417,Isoleucine_1Bz,1.174582945,Amino Acids,99_MediaC_Control_SA_Media
3522,99,MediaC,Control,SA,Media,225726802,104760233.8,0.464101883,22368009,10381035.09,7.016240659,7.349627329,0.34980787,Leucine_1Bz,1.198132851,Amino Acids,99_MediaC_Control_SA_Media
3523,99,MediaC,Control,SA,Media,225726802,104760233.8,0.464101883,19105748,8867013.622,6.947777376,7.281164045,0.019563257,Lysine_2Bz,1.004416075,Amino Acids,99_MediaC_Control_SA_Media
3524,99,MediaC,Control,SA,Media,225726802,104760233.8,0.464101883,1303954,605167.5067,5.781875601,6.115262271,-0.661921365,N.acetylputrescine_1Bz,0.120032552,Amino Acids,99_MediaC_Control_SA_Media
3525,99,MediaC,Control,SA,Media,225726802,104760233.8,0.464101883,15500332,7193733.267,6.856954331,7.190341,0.540479244,Ornithine_2Bz,1.173196248,Amino Acids,99_MediaC_Control_SA_Media
3526,99,MediaC,Control,SA,Media,225726802,104760233.8,0.464101883,14826124,6880832.065,6.837640959,7.171027628,0.37411698,Phenylalanine_1Bz,1.248343848,Amino Acids,99_MediaC_Control_SA_Media
3527,99,MediaC,Control,SA,Media,225726802,104760233.8,0.464101883,19310472,8962026.416,6.95240622,7.285792889,0.169329673,Proline_1Bz,0.819910673,Amino Acids,99_MediaC_Control_SA_Media
3528,99,MediaC,Control,SA,Media,225726802,104760233.8,0.464101883,12324334,5719746.615,6.75737679,7.09076346,0.186444903,Serine_1Bz,1.062985643,Amino Acids,99_MediaC_Control_SA_Media
3529,99,MediaC,Control,SA,Media,225726802,104760233.8,0.464101883,8948497,4153014.307,6.618363427,6.951750097,0.1162379,Threonine_1Bz,1.031299249,Amino Acids,99_MediaC_Control_SA_Media
3530,99,MediaC,Control,SA,Media,225726802,104760233.8,0.464101883,9145110,4244262.771,6.627802264,6.961188934,0.069950318,Tyrosine_2Bz,0.985266917,Amino Acids,99_MediaC_Control_SA_Media
3531,99,MediaC,Control,SA,Media,225726802,104760233.8,0.464101883,12389033,5749773.543,6.75965074,7.09303741,0.227678068,Valine_1Bz,1.016366087,Amino Acids,99_MediaC_Control_SA_Media
1,1,B,Single,SA,R09,4679082306,7122443142,1.522188044,712078389,1083917210,9.034996112,8.852527805,0.463813175,gluconic.acid,0.234721506,TCA Glycolysis,1_B_Single_SA_R09
2,1,B,Single,SA,R09,4679082306,7122443142,1.522188044,1829402772,2784695027,9.444777639,9.262309333,0.376193337,glucose.Unk_hexose,0.212745783,TCA Glycolysis,1_B_Single_SA_R09
3,1,B,Single,SA,R09,4679082306,7122443142,1.522188044,193201897,294089617.7,8.468479693,8.286011386,-0.75011583,glyceric.acid,-0.70791287,TCA Glycolysis,1_B_Single_SA_R09
4,1,B,Single,SA,R09,4679082306,7122443142,1.522188044,8954575,13630547,7.134513285,6.952044978,0.12472959,glycerol.3.phosphate,-0.026937879,TCA Glycolysis,1_B_Single_SA_R09
5,1,B,Single,SA,R09,4679082306,7122443142,1.522188044,758675284,1154846446,9.062524242,8.880055936,NA,isocitric.acid,0.258408919,TCA Glycolysis,1_B_Single_SA_R09
6,1,B,Single,SA,R09,4679082306,7122443142,1.522188044,246900417,375828862.8,8.57499013,8.392521823,-0.052936148,lactic.acid,-0.236587638,TCA Glycolysis,1_B_Single_SA_R09
7,1,B,Single,SA,R09,4679082306,7122443142,1.522188044,533400801,811936321.8,8.90952197,8.727053664,-0.298742741,malic.acid,-0.355103426,TCA Glycolysis,1_B_Single_SA_R09
8,1,B,Single,SA,R09,4679082306,7122443142,1.522188044,45339016,69014508.07,7.838940397,7.65647209,0.876241809,maltose_sucrose,0.711354103,TCA Glycolysis,1_B_Single_SA_R09
9,1,B,Single,SA,R09,4679082306,7122443142,1.522188044,13220769,20124496.5,7.303725023,7.121256717,0.636083738,mannitol_sorbitol,0.435121803,TCA Glycolysis,1_B_Single_SA_R09
10,1,B,Single,SA,R09,4679082306,7122443142,1.522188044,118078546,179737751,8.254639303,8.072170997,-0.229827079,pyruvic.acid,-0.409817882,TCA Glycolysis,1_B_Single_SA_R09
11,1,B,Single,SA,R09,4679082306,7122443142,1.522188044,172118063,261996057.6,8.418294756,8.23582645,-0.390566828,succinic.acid,-0.431398593,TCA Glycolysis,1_B_Single_SA_R09
12,1,B,Single,SA,R09,4679082306,7122443142,1.522188044,47711777,72626296.5,7.861093898,7.678625592,NA,X3OMethyl_Glucose,0.223486158,TCA Glycolysis,1_B_Single_SA_R09
109,13,B,Single,SA,R147,19998982952,7122443142,0.356140268,1886987121,672032098.4,8.827390017,9.275768936,0.093531642,gluconic.acid,0.846550014,TCA Glycolysis,13_B_Single_SA_R147
110,13,B,Single,SA,R147,19998982952,7122443142,0.356140268,1993189567,709855066,8.851169686,9.299548605,-0.57794567,glucose.Unk_hexose,0.270841272,TCA Glycolysis,13_B_Single_SA_R147
111,13,B,Single,SA,R147,19998982952,7122443142,0.356140268,1827164096,650726710.3,8.813398634,9.261777553,-0.054830971,glyceric.acid,0.762427434,TCA Glycolysis,13_B_Single_SA_R147
112,13,B,Single,SA,R147,19998982952,7122443142,0.356140268,21179920,7543022.379,6.877545396,7.325924315,-0.281518532,glycerol.3.phosphate,0.509401774,TCA Glycolysis,13_B_Single_SA_R147
113,13,B,Single,SA,R147,19998982952,7122443142,0.356140268,919070460,327317999.7,8.514969888,8.963348808,NA,isocitric.acid,0.335675789,TCA Glycolysis,13_B_Single_SA_R147
114,13,B,Single,SA,R147,19998982952,7122443142,0.356140268,792788074,282343756.9,8.450778189,8.899157108,-0.363854136,lactic.acid,0.77217343,TCA Glycolysis,13_B_Single_SA_R147
115,13,B,Single,SA,R147,19998982952,7122443142,0.356140268,8084078637,2879065930,9.45925161,9.907630529,0.725164627,malic.acid,1.269380306,TCA Glycolysis,13_B_Single_SA_R147
116,13,B,Single,SA,R147,19998982952,7122443142,0.356140268,50313686,17918729.6,7.253307216,7.701686135,-0.240817427,maltose_sucrose,0.800274725,TCA Glycolysis,13_B_Single_SA_R147
117,13,B,Single,SA,R147,19998982952,7122443142,0.356140268,30112513,10724278.44,7.030368081,7.478747,0.20386474,mannitol_sorbitol,0.945769655,TCA Glycolysis,13_B_Single_SA_R147
118,13,B,Single,SA,R147,19998982952,7122443142,0.356140268,347493182,123756314.9,8.092567369,8.540946288,-0.545427285,pyruvic.acid,0.480833014,TCA Glycolysis,13_B_Single_SA_R147
119,13,B,Single,SA,R147,19998982952,7122443142,0.356140268,4003935196,1425962553,9.154108121,9.60248704,0.832929082,succinic.acid,1.341427806,TCA Glycolysis,13_B_Single_SA_R147
120,13,B,Single,SA,R147,19998982952,7122443142,0.356140268,42670500,15196683.29,7.181748813,7.630127732,NA,X3OMethyl_Glucose,0.16920546,TCA Glycolysis,13_B_Single_SA_R147
121,14,B,Single,SA,R147,10863711266,7122443142,0.655617861,1431284307,938375555.8,8.972376686,9.15572591,0.352126584,gluconic.acid,0.673018331,TCA Glycolysis,14_B_Single_SA_R147
122,14,B,Single,SA,R147,10863711266,7122443142,0.655617861,1308148876,857645767.9,8.933307949,9.116657172,-0.445920282,glucose.Unk_hexose,-0.014480285,TCA Glycolysis,14_B_Single_SA_R147
123,14,B,Single,SA,R147,10863711266,7122443142,0.655617861,1464698342,960282393.9,8.982398966,9.16574819,0.285838557,glyceric.acid,0.617724894,TCA Glycolysis,14_B_Single_SA_R147
124,14,B,Single,SA,R147,10863711266,7122443142,0.655617861,15589082,10220480.6,7.009471318,7.192820541,-0.072952947,glycerol.3.phosphate,0.318460942,TCA Glycolysis,14_B_Single_SA_R147
125,14,B,Single,SA,R147,10863711266,7122443142,0.655617861,574189143,376448657.7,8.575705753,8.759054976,NA,isocitric.acid,0.146162033,TCA Glycolysis,14_B_Single_SA_R147
126,14,B,Single,SA,R147,10863711266,7122443142,0.655617861,532010504,348795588.6,8.542570984,8.725920207,-0.134085317,lactic.acid,0.427241589,TCA Glycolysis,14_B_Single_SA_R147
127,14,B,Single,SA,R147,10863711266,7122443142,0.655617861,3528187734,2313142895,9.364202462,9.547551686,0.54812938,malic.acid,0.773908778,TCA Glycolysis,14_B_Single_SA_R147
128,14,B,Single,SA,R147,10863711266,7122443142,0.655617861,19547977,12816002.87,7.107752596,7.291101819,-0.518453903,maltose_sucrose,-0.007204737,TCA Glycolysis,14_B_Single_SA_R147
129,14,B,Single,SA,R147,10863711266,7122443142,0.655617861,19252102,12622021.93,7.10112893,7.284478154,0.31574843,mannitol_sorbitol,0.66827129,TCA Glycolysis,14_B_Single_SA_R147
